F1_Macro		F1_Micro			Loss
0.8460777851021754	0.3226435013807247	0.7451905726800258
0.8581371902749234	0.4296851888043511	0.5724790098259308
0.871185389119392	0.47016246064156136	0.4723342489199961
0.8767497770367211	0.5221447553192864	0.4047457537019157
0.8764395672573578	0.5270755092359657	0.3582963409124661
0.8891969444336733	0.5666715825306157	0.3214021822227233
0.8907092171080694	0.5744799806260271	0.2953188006493467
0.8872581333126527	0.5717715009479211	0.27474351752222725
0.8930939547869247	0.5936221187018825	0.25715827102881267
0.8951878707976269	0.6011775262965613	0.242903447851844
0.8972042343634883	0.6009571845238042	0.2301078716300707
0.8987358951490946	0.5975024791633835	0.2190086880159064
0.8978246539222149	0.601606143627578	0.21070412092510052
0.9011012447167397	0.6145776270153673	0.2034165722939847
0.90207065027725	0.6094441544667208	0.19563724783343098
0.9045911047345767	0.6241523295155005	0.18986064095332195
0.9037186397301175	0.6190039811109956	0.18429630833096192
0.9008879754934275	0.6058122239175002	0.1796378960396757
0.9057737795183993	0.6245175220750531	0.1753724658986903
0.9051145837372523	0.6187584167911641	0.17072400242560615
0.8815197359962286	0.5495198889094253	0.17072400242560615
